lon,lat,pa,tipo,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,bio4_sazonalidade_temperatura_z,bio5_temp_max_mes_quente_z,bio12_precipitacao_anual_z,bio14_precipitacao_mes_seco_z,bio18_precipitacao_trimestre_quente_z,elevacao_z,declividade_z,treino
-58.75,-11.916666666666664,0,Background,78.35468292236328,32.794498443603516,1935,4,443,332,0.1064680740237236,1.8299400706597844,0.14035572950570385,-0.7612663729075642,-1.0976779806355925,0.528793527681934,1.5148444866454593,0.6550624608844295,FALSE
-68.58333333333333,-10.75,0,Background,89.38697052001953,31.838499069213867,1727,23,554,221,0.0414484366774559,2.5488582406504943,-0.8160334908758885,-1.417128017347861,-0.6146825956768363,1.2281549055435528,0.5351965752054825,-0.27499351445581477,FALSE
-54.416666666666664,-11.916666666666664,0,Background,74.66835021972656,34.041500091552734,1815,1,451,337,0.03494889661669731,1.5897204845496913,1.387865890961755,-1.1396480908538893,-1.1739404098396067,0.5791979513116001,1.5589727709445576,-0.36796444319660415,FALSE
-65.25,-10.583333333333332,0,Background,65.14939880371094,33.87300109863281,1765,24,409,145,0.0558006577193737,0.9694187500584456,1.21929818601252,-1.2973071399981915,-0.5892617859421648,0.31457472725585256,-0.13555334614080808,-0.06969601535793846,FALSE
-52.75,-13.083333333333332,0,Background,109.63340759277344,33.951499938964844,1603,1,383,338,0.02733439579606056,3.868215750172685,1.2978290373051182,-1.8081224592257303,-1.1739404098396067,0.15076035045943736,1.567798427804377,-0.47688402928643525,FALSE
-65.58333333333333,-8.083333333333332,0,Background,45.10822677612305,32.58774948120117,2261,24,541,110,0.02010104805231094,-0.3365626786348552,-0.06647754284128038,0.26667062751328585,-0.5892617859421648,1.1462477171453451,-0.4444513362344945,-0.5803515133476084,FALSE
-55.25,-12.083333333333332,0,Background,70.67808532714844,33.79375076293945,1853,1,466,364,0.03706087544560432,1.3296951807351065,1.1400155329070807,-1.0198272135042197,-1.1739404098396067,0.6737062456172244,1.797265506159687,-0.3377542081078382,FALSE
-53.916666666666664,-10.916666666666666,0,Background,51.45984649658203,34.765750885009766,2127,2,548,333,0.04162919893860817,0.07734013032376574,2.1124120258976147,-0.15585562419344387,-1.1485196001049351,1.190351587821303,1.523670143505279,-0.2724078491404986,FALSE
-68.75,-9.25,0,Background,87.13687896728516,31.6197509765625,2048,36,783,172,0.0515897199511528,2.402231198245707,-1.0348707865847577,-0.4049569218414413,-0.28421206912610825,2.670981531942748,0.10273938907432145,-0.12993024601447986,FALSE
-70.58333333333333,-8.75,0,Background,65.45307159423828,30.940750122070313,2125,47,700,217,0.02066743001341819,0.9892075640201365,-1.7141485301301616,-0.16216198615921595,-0.004583162044723037,2.148035636784961,0.499893947766204,-0.5722498543911398,FALSE
-69.58333333333333,-10.083333333333332,0,Background,81.01397705078125,31.404998779296875,1809,25,618,233,0.04261890426278114,2.0032327673327246,-1.2497105574258556,-1.1585671767512056,-0.5638409762074934,1.6313902945808825,0.6411044575233178,-0.2582508745995453,FALSE
