lon,lat,GLM,GAM,RF,BRT,MaxEnt,Ensemble_Media,Ensemble_Ponderado,Consenso_Binario,Incerteza_SD,Amplitude
-60.25,4.250000000000003,9.208523551933467e-4,0.010520740412175655,0.07132261991500854,0.023047149181365967,0.11733056604862213,0.044628385454416275,0.04467589780688286,0,0.048830367624759674,0.11640971153974533
-60.083333333333336,4.250000000000003,4.5827426947653294e-4,0.008119468577206135,0.06724206358194351,0.021354004740715027,0.07571340352296829,0.034577444195747375,0.03448507934808731,0,0.03463432565331459,0.0752551257610321
-59.91666666666667,4.250000000000003,1.9056293240282685e-4,0.00451446371152997,0.05909841135144234,0.022181743755936623,0.04462052136659622,0.026121141389012337,0.02597314864397049,0,0.02541893906891346,0.058907847851514816
-61.75,4.083333333333336,0.01070514228194952,0.0494246706366539,0.10149722546339035,0.05059405043721199,0.3017067015171051,0.10278555750846863,0.10333235561847687,0,0.1157815009355545,0.291001558303833
-61.583333333333336,4.083333333333336,0.09344928711652756,0.18195725977420807,0.06416547298431396,0.03822069615125656,0.7466723322868347,0.2248930037021637,0.2271476686000824,0.4000000059604645,0.2966708838939667,0.7084516286849976
-61.41666666666667,4.083333333333336,0.25187990069389343,0.369140088558197,0.1170722246170044,0.06775963306427002,0.7622592449188232,0.31362220644950867,0.31541329622268677,0.6000000238418579,0.27715060114860535,0.6944996118545532
-61.25,4.083333333333336,0.17577460408210754,0.24241049587726593,0.1943543702363968,0.0532270111143589,0.54111647605896,0.241376593708992,0.2420302927494049,0.800000011920929,0.1814938336610794,0.48788946866989136
-61.083333333333336,4.083333333333336,0.21657465398311615,0.23615677654743195,0.26221388578414917,0.17772874236106873,0.5042230486869812,0.2793794274330139,0.28004202246665955,0.800000011920929,0.12941677868366241,0.3264943063259125
-60.91666666666667,4.083333333333336,0.12019751965999603,0.15124106407165527,0.30186429619789124,0.2808874845504761,0.4528539180755615,0.26140886545181274,0.26196950674057007,0.6000000238418579,0.1329895257949829,0.3326563835144043
-60.75,4.083333333333336,0.0897761881351471,0.14357712864875793,0.34616151452064514,0.3679982125759125,0.4169641137123108,0.2728954255580902,0.2732214629650116,0.6000000238418579,0.1461370289325714,0.3271879255771637
-60.583333333333336,4.083333333333336,0.1332135945558548,0.11693411320447922,0.21088214218616486,0.1444597989320755,0.3445681035518646,0.19001154601573944,0.19049276411533356,0.6000000238418579,0.09349410235881805,0.2276339828968048
-60.41666666666667,4.083333333333336,0.11865004152059555,0.1415591984987259,0.20805436372756958,0.14829762279987335,0.42150938510894775,0.20761412382125854,0.208262637257576,0.6000000238418579,0.1240440309047699,0.3028593361377716
-60.25,4.083333333333336,0.03464497625827789,0.06803154945373535,0.15178610384464264,0.05526232346892357,0.30759844183921814,0.1234646812081337,0.1237308457493782,0.20000000298023224,0.11216135323047638,0.27295345067977905
-60.083333333333336,4.083333333333336,0.028918422758579254,0.0573568269610405,0.1072746068239212,0.04026707634329796,0.28212177753448486,0.10318773984909058,0.10361751168966293,0,0.1044144481420517,0.2532033622264862
-59.91666666666667,4.083333333333336,0.002087404252961278,0.011455624364316463,0.06850714236497879,0.020662754774093628,0.10368361324071884,0.04127930849790573,0.04128139838576317,0,0.04326127469539642,0.10159620642662048
-51.41666666666667,4.083333333333336,0.4349188804626465,0.40862682461738586,0.3967341184616089,0.20626619458198547,0.9013803601264954,0.46958526968955994,0.4711304306983948,1,0.2578802704811096,0.6951141357421875
-64.25,3.916666666666669,3.3527451648307505e-11,4.492245498113334e-4,0.10224563628435135,0.014645648188889027,3.627985715866089e-4,0.023540660738945007,0.022927241399884224,0,0.04443586617708206,0.10224563628435135
-62.583333333333336,3.916666666666669,0.01296486146748066,0.048875316977500916,0.06975992023944855,0.06411617994308472,0.24188776314258575,0.08752080798149109,0.08808295428752899,0,0.08908485621213913,0.22892290353775024
-62.41666666666667,3.916666666666669,0.06896892935037613,0.11001050472259521,0.10847341269254684,0.12605592608451843,0.36277055740356445,0.15525586903095245,0.15618982911109924,0.20000000298023224,0.11789418756961823,0.2938016355037689
