lon,lat,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,pa,tipo
-65.91666666666666,-7.083333333333332,39.01773452758789,32.329498291015625,2624,45,585,106,0.00991194974631071,0,Background
-51.416666666666664,-0.75,55.36613845825195,32.489749908447266,2438,50,241,16,5.477842059917748e-4,0,Background
-63.916666666666664,-11.583333333333332,64.50785827636719,33.233001708984375,1624,12,388,215,0.11631244421005248,0,Background
-44.416666666666664,-3.25,60.71515655517578,33.761749267578125,1728,26,93,25,0.04442594200372696,0,Background
-60.08333333333333,-5.916666666666666,35.60946273803711,33.19725036621094,2405,50,522,55,0.03881191089749336,0,Background
-63.416666666666664,-8.916666666666666,45.41038513183594,33.021751403808594,2268,17,501,95,0.02275589294731617,0,Background
-52.08333333333333,-2.083333333333333,52.9719123840332,32.24325180053711,2167,47,165,38,0.04645727574825287,0,Background
-57.75,-10.916666666666666,55.6762580871582,34.27149963378906,2002,2,465,247,0.10257214307785034,0,Background
-55.75,1.25,54.41643905639648,31.78849983215332,2009,53,184,363,0.01942139491438865,0,Background
-55.416666666666664,-11.25,52.38100814819336,34.14099884033203,1856,1,477,321,0.03695248812437057,0,Background
-63.24999999999999,-11.25,59.120704650878906,33.103248596191406,1721,11,404,248,0.06473936140537262,0,Background
-66.08333333333333,-7.083333333333332,40.21519470214844,32.23925018310547,2588,46,576,115,0.01159797795116901,0,Background
-54.75,-13.25,96.559906005859375,32.19874954223633,1757,2,684,412,0.09719610959291458,0,Background
-65.41666666666666,-7.416666666666666,38.62062072753906,32.64274978637695,2575,40,594,91,0.04181614890694618,0,Background
-57.416666666666664,-1.083333333333333,59.52031326293945,32.40475082397461,2525,87,349,148,0.14062750339508057,0,Background
-61.75,-8.416666666666666,39.53134536743164,33.94575119018555,2383,21,367,88,0.04239891469478607,0,Background
-58.916666666666664,-5.416666666666666,42.30654525756836,32.85725021362305,2238,52,432,96,0.02088720165193081,0,Background
-53.916666666666664,-12.583333333333332,97.621734619140625,33.49274826049805,1721,1,671,345,0.03133587539196014,0,Background
-57.25,0.5833333333333335,55.06417465209961,32.19675064086914,2119,78,249,240,0.0301186516880989,0,Background
-50.08333333333333,-1.083333333333333,49.09148025512695,32.10074996948242,2529,47,212,21,0.00438247481361031,0,Background
-61.416666666666664,-5.25,30.983421325683594,32.699501037597656,2433,76,481,54,0.01252936385571956,0,Background
-56.916666666666664,-7.916666666666666,42.30863571166992,33.933998107910156,2185,14,315,395,0.0910351350903511,0,Background
-50.08333333333333,-3.416666666666666,46.09376525878906,32.16324996948242,2313,33,194,81,0.02759663946926593,0,Background
-46.08333333333333,-3.25,48.919715881347656,32.26350021362305,1870,37,219,79,0.04991441592574119,0,Background
-48.75,-4.75,51.954402923583984,32.91999816894531,1797,24,144,227,0.1068231239914894,0,Background
-64.41666666666666,-10.75,59.77143096923828,32.884498596191406,1772,16,412,225,0.1901265978813171,0,Background
-53.25,-13.416666666666664,115.18070220947266,33.251251220703125,1641,2,410,417,0.03099368326365947,0,Background
-54.25,-12.083333333333332,81.00853729248047,33.95899963378906,1793,1,443,347,0.02887741848826408,0,Background
-51.75,0.75,68.87531280517578,32.146751403808594,2333,48,168,147,0.08691172301769257,0,Background
-55.58333333333333,-0.25,59.95499801635742,31.63825035095215,2412,95,316,329,0.04477410390973091,0,Background
-61.58333333333333,-7.583333333333332,35.08122253417969,33.24850082397461,2449,25,552,103,0.02764015458524227,0,Background
-64.41666666666666,-0.4166666666666661,33.79123306274414,31.876249313354492,2545,155,500,38,0.01389717683196067,0,Background
-58.25,-12.25,86.91082763671875,32.936248779296875,2010,4,455,332,0.04399459809064865,0,Background
-44.916666666666664,-2.583333333333333,38.81693649291992,32.27949905395508,1846,7,83,22,0.00837413314729929,0,Background
-50.416666666666664,-2.25,40.911376953125,32.10099792480469,2651,68,228,32,0.0242920946329832,0,Background
-51.58333333333333,-4.75,39.405982971191406,31.630250930786133,1836,29,206,191,0.07697919756174088,0,Background
-54.75,1.75,54.32684326171875,31.618249893188477,2095,49,186,335,0.07063586264848709,0,Background
-55.416666666666664,1.916666666666667,52.95041275024414,31.403499603271484,1954,44,167,418,0.17694364488124847,0,Background
-61.08333333333333,-5.083333333333332,33.87281799316406,32.69124984741211,2471,74,479,49,0.007996984757483,0,Background
-58.916666666666664,-3.25,55.93489456176758,32.5422477722168,2248,80,344,23,0.04420746490359306,0,Background
-57.416666666666664,-11.083333333333332,56.79254531860352,33.51274871826172,1952,1,443,322,0.06360878795385361,0,Background
-52.916666666666664,-1.916666666666666,56.407081604003906,32.4422492980957,1831,32,121,18,0.08936762809753418,0,Background
-56.916666666666664,-3.25,63.89529037475586,32.887001037597656,2300,64,283,51,0.02256130985915661,0,Background
-56.916666666666664,-12.583333333333332,92.26456451416016,32.109500885009766,2133,3,743,296,0.04213235527276993,0,Background
-59.75,-1.25,47.26725769042969,32.06425094604492,2310,118,373,88,0.0803588479757309,0,Background
-48.25,-1.583333333333333,40.876609802246094,31.02250099182129,2513,76,321,31,0.02028184942901134,0,Background
-53.75,-5.25,40.59159469604492,32.334999084472656,1795,24,289,200,0.04304993897676468,0,Background
-58.75,-3.75,53.36691665649414,32.587249755859375,2278,87,346,38,0.01806741207838058,0,Background
-56.416666666666664,0.08333333333333393,57.67523956298828,32.14400100708008,2367,98,307,253,0.1126246452331543,0,Background
-61.08333333333333,-4.083333333333332,34.059627532958984,32.0364990234375,2429,95,470,42,0.00612155720591545,0,Background
-61.25,0.5833333333333335,47.615478515625,32.658748626708984,2048,77,295,43,0.00919979065656662,0,Background
-62.75,-10.75,53.96638488769531,33.56549835205078,1838,9,270,199,0.07909869402647018,0,Background
-57.08333333333333,-10.416666666666666,45.08480072021485,33.99800109863281,2134,4,300,325,0.07226765900850296,0,Background
-56.08333333333333,-2.583333333333333,63.80511474609375,32.55924987792969,2101,38,207,99,0.03464161604642868,0,Background
-60.08333333333333,-7.75,33.64821243286133,33.580997467041016,2158,17,325,106,0.05765740573406219,0,Background
-61.416666666666664,-0.916666666666666,35.47983169555664,31.75225067138672,2527,144,455,52,0.00295666535384953,0,Background
-62.58333333333333,-0.08333333333333304,38.611915588378906,32.0004997253418,2421,118,411,43,0.01263871975243091,0,Background
-52.416666666666664,-10.583333333333332,52.717655181884766,35.724998474121094,2030,4,540,306,0.06208248808979988,0,Background
-61.916666666666664,-8.583333333333332,40.44664001464844,33.9317512512207,2359,21,373,90,0.03198349475860596,0,Background
-53.08333333333333,-11.25,65.7115249633789,34.75175094604492,1969,2,505,315,0.01444406993687152,0,Background
-64.75,0.08333333333333393,34.814247131347656,32.129249572753906,2543,144,491,77,0.03441609442234039,0,Background
-60.25,-0.4166666666666661,44.54228973388672,32.066497802734375,2150,115,372,111,0.09978120028972626,0,Background
-58.58333333333333,-2.916666666666666,56.76259994506836,32.625,2174,66,278,50,0.0800381526350975,0,Background
-47.58333333333333,-3.583333333333332,42.541934967041016,31.60700035095215,1854,35,188,181,0.0122015755623579,0,Background
-58.75,-6.416666666666666,37.33233642578125,33.23350143432617,2180,30,463,157,0.05306955799460411,0,Background
-59.416666666666664,-4.416666666666666,45.49983215332031,32.420249938964844,2080,85,377,46,0.01376876328140497,0,Background
-55.916666666666664,-0.75,61.226219177246094,32.02674865722656,2510,115,362,250,0.23187176883220673,0,Background
-53.58333333333333,-4.75,43.2816276550293,31.926000595092773,1697,26,242,181,0.00814838055521249,0,Background
-60.75,-10.916666666666666,56.362545013427734,33.13774871826172,2016,8,246,206,0.07719021290540695,0,Background
-51.416666666666664,3.0833333333333335,62.16067123413086,32.656497955322266,2974,61,226,60,0.06973233073949814,0,Background
-59.916666666666664,-10.75,54.09039688110352,32.846500396728516,1953,7,229,300,0.06669285148382187,0,Background
-63.58333333333333,-1.583333333333333,27.304075241088867,31.327749252319336,2635,151,543,56,0.00743847340345382,0,Background
-51.58333333333333,-2.083333333333333,49.10051727294922,32.22574996948242,2237,48,171,36,0.03728558868169784,0,Background
-69.75,-10.25,80.59976959228516,31.35649871826172,1773,24,610,268,0.03422365337610245,0,Background
-64.58333333333333,-10.416666666666666,58.33522033691406,33.211997985839844,1802,18,419,179,0.13161368668079376,0,Background
-52.08333333333333,3.25,55.2257080078125,32.44725036621094,2867,64,271,130,0.03964719921350479,0,Background
-60.25,-5.916666666666666,35.19803237915039,33.20100021362305,2449,52,533,49,0.00604131212458014,0,Background
-61.416666666666664,-4.75,30.65501594543457,32.457000732421875,2473,85,488,44,0.01054895669221878,0,Background
-63.916666666666664,-8.75,46.03749465942383,33.39125061035156,2237,29,509,83,0.0220422763377428,0,Background
-54.08333333333333,-1.75,71.87223052978516,32.42599868774414,1744,28,112,118,0.15509381890296936,0,Background
-53.75,-8.916666666666666,41.929447174072266,34.51799774169922,2027,10,372,319,0.0486723743379116,0,Background
-68.75,-9.75,86.3935317993164,31.325000762939453,1857,33,603,220,0.03696614876389503,0,Background
-63.24999999999999,0.75,44.15495681762695,31.762001037597656,2255,110,384,242,1.006128191947937,0,Background
-54.75,-2.416666666666666,63.638057708740234,31.684249877929688,1989,29,140,24,0.15474794805049896,0,Background
-53.416666666666664,-0.08333333333333304,62.087371826171875,31.85124969482422,2323,60,213,198,0.0646677240729332,0,Background
-65.58333333333333,-6.083333333333332,32.70085906982422,32.212501525878906,2848,72,614,100,0.01723104156553745,0,Background
-56.75,-12.75,88.51203155517578,32.176998138427734,2134,3,748,308,0.04252529516816139,0,Background
-51.58333333333333,-10.25,50.00450134277344,34.61524963378906,1887,5,494,308,0.05734520778059959,0,Background
-61.25,-6.083333333333332,32.93727493286133,33.175750732421875,2487,58,521,65,0.01605137437582016,0,Background
-57.75,-3.083333333333333,60.978511810302734,33.032249450683594,2092,69,259,15,0.02204698510468006,0,Background
-60.08333333333333,-7.083333333333332,34.04572677612305,33.48524856567383,2109,25,502,127,0.0738830640912056,0,Background
-54.58333333333333,0.41666666666666696,57.99806213378906,31.369749069213867,2283,68,237,347,0.17815867066383362,0,Background
-59.916666666666664,0.916666666666667,54.131465911865234,32.70000076293945,1948,65,281,135,0.07235759496688843,0,Background
-55.08333333333333,-5.083333333333332,46.843650817871094,32.15475082397461,2158,39,380,246,0.03153813257813454,0,Background
-52.75,-10.583333333333332,50.16716003417969,35.387001037597656,2107,3,560,304,0.02926154062151909,0,Background
-51.08333333333333,-0.916666666666666,52.9962158203125,32.374000549316406,2379,50,222,17,0.00504337344318628,0,Background
-60.25,-12.25,76.5982437133789,32.349998474121094,1889,7,431,413,0.1828593462705612,0,Background
-59.25,-11.75,72.48651123046875,32.65074920654297,1878,5,436,369,0.09683234244585036,0,Background
-55.916666666666664,-11.583333333333332,59.75764846801758,33.82600021362305,1878,3,483,385,0.0266087781637907,0,Background
-65.41666666666666,-8.916666666666666,51.40487289428711,32.93349838256836,1942,20,479,123,0.0214919950813055,0,Background
-58.916666666666664,0.08333333333333393,53.180458068847656,31.839500427246097,2113,93,297,258,0.062112707644701,0,Background
-58.916666666666664,-4.083333333333332,50.833099365234375,32.54999923706055,2234,85,362,34,0.02000410668551922,0,Background
-59.25,-1.25,49.97230529785156,32.079498291015625,2296,104,333,130,0.05136071145534515,0,Background
-53.416666666666664,-4.083333333333332,48.19194030761719,31.614999771118164,1643,34,197,172,0.00835603382438421,0,Background
-57.25,-5.416666666666666,46.41680908203125,32.760250091552734,2296,47,421,157,0.08678926527500153,0,Background
-60.916666666666664,-8.75,37.126564025878906,33.34199905395508,2291,13,321,125,0.01449686102569103,0,Background
-64.08333333333333,-8.916666666666666,47.14664077758789,33.144500732421875,2141,26,494,93,0.0183784794062376,0,Background
-52.58333333333333,-11.25,64.0589370727539,35.08000183105469,1893,3,490,333,0.04029235616326332,0,Background
-49.916666666666664,-2.583333333333333,41.59038543701172,32.0672492980957,2525,48,176,33,0.01589936390519142,0,Background
-57.25,-5.583333333333332,46.098731994628906,32.96149826049805,2277,43,427,127,0.05567443743348121,0,Background
-48.08333333333333,-1.583333333333333,42.33793640136719,31.1820011138916,2434,64,271,24,0.01819438114762306,0,Background
-59.58333333333333,-9.25,40.27081680297851,33.94575119018555,2017,8,256,144,0.05933194234967232,0,Background
-55.58333333333333,-6.083333333333332,43.55800247192383,32.72050094604492,2490,32,325,325,0.12755799293518066,0,Background
-61.416666666666664,-5.416666666666666,31.49457359313965,32.80175018310547,2426,72,484,58,0.0168933980166912,0,Background
-60.916666666666664,1.416666666666667,57.189247131347656,33.11399841308594,1922,57,289,62,0.04435726627707481,0,Background
-60.08333333333333,-11.083333333333332,57.993263244628906,32.62350082397461,1948,6,235,315,0.09286589920520782,0,Background
-52.58333333333333,-12.583333333333332,98.1168975830078,34.43199920654297,1632,1,395,332,0.02185812406241893,0,Background
-62.75,-12.75,77.284942626953125,33.01449966430664,1548,7,378,152,0.05183097720146179,0,Background
-58.08333333333333,-0.25,55.658504486083984,32.2760009765625,2275,101,308,187,0.08488483726978302,0,Background
-46.25,-1.25,44.49533462524414,31.89550018310547,2147,9,71,24,0.02466938085854053,0,Background
-56.25,-8.083333333333332,48.44306945800781,34.356998443603516,2136,12,301,319,0.36240971088409424,0,Background
-55.58333333333333,-0.916666666666666,61.628421783447266,31.472999572753903,2409,105,331,330,0.05874442309141159,0,Background
-58.58333333333333,0.25,54.305084228515625,32.30699920654297,2066,87,277,185,0.07565442472696304,0,Background
-55.416666666666664,0.08333333333333393,58.702857971191406,31.38825035095215,2336,84,283,373,0.06760873645544052,0,Background
-52.58333333333333,-2.75,55.03840637207031,32.021751403808594,1884,35,137,123,0.05135075375437736,0,Background
-56.416666666666664,-6.416666666666666,41.02555084228515,33.0994987487793,2270,29,303,282,0.14990554749965668,0,Background
-62.916666666666664,-11.416666666666666,58.22783660888672,32.723751068115234,1662,10,247,237,0.07970667630434036,0,Background
-55.916666666666664,-1.916666666666666,66.30770111083984,33.22700119018555,2097,47,222,4,0.05425159633159637,0,Background
-60.25,-10.416666666666666,49.478477478027344,33.1932487487793,2001,7,231,223,0.14596766233444214,0,Background
-57.25,-10.416666666666666,45.24758529663086,33.90074920654297,2135,3,305,328,0.06579785794019699,0,Background
-53.416666666666664,-0.75,62.19122314453125,31.225250244140625,2166,55,172,280,0.22887557744979856,0,Background
-57.916666666666664,0.25,55.230594635009766,32.40550231933594,2143,89,277,181,0.05838549509644508,0,Background
-62.25,-0.583333333333333,35.537227630615234,31.59150123596191,2604,133,459,48,0.00785364769399166,0,Background
-59.75,-5.916666666666666,37.0991096496582,33.12874984741211,2305,48,493,85,0.03660479560494423,0,Background
-53.916666666666664,-5.25,40.95597839355469,32.3072509765625,1813,25,296,209,0.05396560579538345,0,Background
-57.916666666666664,-7.416666666666666,31.981992721557617,34.257999420166016,2286,17,328,130,0.08643337339162827,0,Background
-62.25,1.416666666666667,49.21978759765625,31.655000686645508,2019,75,296,247,0.36699578166008,0,Background
-50.416666666666664,-0.75,56.19303894042969,32.3489990234375,2447,46,202,13,0.01049995142966508,0,Background
-56.416666666666664,-7.416666666666666,42.057857513427734,33.94300079345703,2098,17,291,292,0.06547880917787552,0,Background
-52.916666666666664,-0.08333333333333304,61.51231002807617,32.028751373291016,2369,49,195,142,0.00226204376667737,0,Background
-48.08333333333333,-1.416666666666666,43.32813262939453,31.190250396728516,2517,59,254,26,0.01677274703979492,0,Background
-65.08333333333333,-6.25,31.536252975463867,32.444252014160156,3059,80,670,89,0.03421676531434059,0,Background
-64.41666666666666,0.5833333333333335,37.18079376220703,32.393001556396484,2560,131,486,77,0.02534762769937515,0,Background
-62.25,0.5833333333333335,45.46120071411133,32.313499450683594,1967,87,305,55,0.02103026770055294,0,Background
-50.916666666666664,-3.083333333333333,48.88764190673828,31.997499465942383,2312,34,182,71,0.01971573196351528,0,Background
-52.58333333333333,1.0833333333333337,64.45182037353516,32.01625061035156,2392,61,211,183,0.11050204187631608,0,Background
-51.08333333333333,0.916666666666667,83.21620178222656,33.47024917602539,2220,23,97,28,0.06727850437164307,0,Background
-63.24999999999999,-2.583333333333333,25.435056686401367,31.40449905395508,2633,134,594,60,0.00219214404933154,0,Background
-69.75,-10.416666666666666,81.57469940185547,31.486499786376953,1733,22,599,250,0.02392172068357467,0,Background
-66.58333333333333,-8.416666666666666,55.79359817504883,32.18199920654297,2075,28,514,134,0.01674115471541881,0,Background
-63.24999999999999,-3.25,27.332012176513672,31.595251083374023,2459,109,584,53,0.01400413736701011,0,Background
-61.25,-0.75,37.38422775268555,31.923749923706055,2439,135,434,47,0.02895676158368587,0,Background
-54.916666666666664,-4.75,48.32498550415039,32.05175018310547,1964,38,311,213,0.12418916821479796,0,Background
-52.58333333333333,-1.583333333333333,58.21560287475586,32.59825134277344,1869,36,137,4,0.04940828308463096,0,Background
-59.75,-11.25,61.19333267211914,32.30474853515625,1926,6,426,409,0.04684369266033172,0,Background
-54.08333333333333,0.5833333333333335,59.22071075439453,31.280250549316406,2254,63,217,367,0.11044935882091522,0,Background
-60.416666666666664,-12.25,77.03961181640625,32.730499267578125,1843,7,427,352,0.14402902126312256,0,Background
-54.75,-3.416666666666666,56.80496597290039,31.472999572753903,1794,37,191,155,0.03246227651834488,0,Background
-68.41666666666666,-4.583333333333332,37.31245040893555,31.41724967956543,2640,110,594,129,0.03134099394083023,0,Background
-61.916666666666664,1.75,48.9383430480957,30.23424911499023,2092,74,357,579,0.5875753164291382,0,Background
-57.58333333333333,-6.75,35.659366607666016,33.72650146484375,2268,24,315,162,0.08401775360107422,0,Background
-63.916666666666664,-11.416666666666666,61.52417755126953,32.75699996948242,1625,13,386,236,0.09726016968488692,0,Background
-56.416666666666664,-11.083333333333332,50.65684509277344,33.5880012512207,1953,4,489,415,0.08310099691152573,0,Background
-61.75,-5.583333333333332,30.31361961364746,32.81549835205078,2281,65,464,63,0.0103236436843872,0,Background
-46.75,-4.25,48.187652587890625,32.026248931884766,1494,16,161,214,0.11397667974233627,0,Background
-63.916666666666664,-12.25,71.48371887207031,32.923500061035156,1532,11,361,193,0.03576055914163589,0,Background
-54.75,1.25,55.34096145629883,31.530500411987305,2116,56,197,354,0.04002949222922325,0,Background
-45.58333333333333,-3.25,54.625999450683594,32.925750732421875,1918,31,207,34,0.03523575887084007,0,Background
-68.75,-9.916666666666666,86.67433166503906,31.34149932861328,1808,31,587,230,0.00676251389086246,0,Background
-55.58333333333333,-9.25,63.73106002807617,34.879249572753906,2224,9,142,360,0.13633354008197784,0,Background
-49.416666666666664,-0.583333333333333,66.17691802978516,32.60749816894531,2951,36,134,6,0.01323803700506687,0,Background
-47.08333333333333,-4.416666666666666,47.737674713134766,32.4682502746582,1508,17,177,225,0.07775694131851196,0,Background
-49.25,-3.75,51.19413757324219,32.7755012512207,2251,34,148,105,0.03294017538428306,0,Background
-56.58333333333333,-2.583333333333333,68.7226333618164,33.096500396728516,2306,54,244,24,0.10031334310770036,0,Background
-48.08333333333333,-3.083333333333333,39.22618103027344,31.69824981689453,2070,47,200,69,0.02359229885041713,0,Background
-63.58333333333333,-11.416666666666666,60.55941009521485,32.747501373291016,1648,12,389,237,0.02349383197724819,0,Background
-49.25,-2.75,40.86231231689453,31.93174934387207,2414,48,204,42,0.035661231726408,0,Background
-55.58333333333333,-11.083333333333332,49.71604537963867,34.34175109863281,1884,2,479,313,0.03340327739715576,0,Background
-63.24999999999999,0.08333333333333393,38.79373550415039,32,2415,122,431,45,0.00466973008587956,0,Background
-60.08333333333333,-2.583333333333333,45.93148040771485,31.735750198364254,2363,86,412,98,0.06562263518571854,0,Background
-52.08333333333333,2.416666666666667,63.091304779052734,32.09574890136719,2573,53,248,204,0.06212751567363739,0,Background
-60.916666666666664,-0.916666666666666,38.394927978515625,31.910249710083008,2342,134,427,65,0.03714453801512718,0,Background
-55.25,-10.916666666666666,46.39875030517578,34.684749603271484,1986,2,273,409,0.0711587518453598,0,Background
-55.25,-5.916666666666666,42.40813446044922,32.66699981689453,2399,30,305,282,0.0658869668841362,0,Background
-53.916666666666664,-2.916666666666666,55.00983810424805,31.06474876403809,1701,33,141,152,0.05647170916199684,0,Background
-56.916666666666664,-12.083333333333332,86.3092041015625,32.52149963378906,2137,3,743,309,0.03614195808768272,0,Background
-57.25,-2.25,64.39686584472656,32.811248779296875,2380,57,256,68,0.04969426989555359,0,Background
-70.08333333333333,-10.25,79.33515930175781,31.353750228881836,1812,26,624,274,0.04411068186163902,0,Background
-61.416666666666664,-2.083333333333333,31.37374496459961,31.53700065612793,2613,122,517,67,0.04363422468304634,0,Background
-53.08333333333333,-0.08333333333333304,61.315574645996094,32.00225067138672,2352,52,200,152,0.02178599685430526,0,Background
-54.916666666666664,-1.583333333333333,63.739776611328125,32.548248291015625,1944,70,250,48,0.2180280238389969,0,Background
-58.916666666666664,-0.08333333333333304,52.8272590637207,31.878999710083008,2155,97,307,245,0.1823904514312744,0,Background
-66.41666666666666,-5.583333333333332,34.96220397949219,32.016998291015625,2627,70,553,99,0.00564803788438439,0,Background
-51.25,-5.916666666666666,36.09162902832031,32.61225128173828,1883,19,255,315,0.14008526504039764,0,Background
-64.25,-8.416666666666666,43.87458801269531,32.89649963378906,2215,24,510,98,0.01027740817517042,0,Background
-56.75,-10.25,46.58104705810547,34.785499572753906,2149,5,303,282,0.11955174803733826,0,Background
-53.25,-11.416666666666666,70.71209716796875,34.83650207519531,1936,2,492,313,0.00767179671674966,0,Background
-53.58333333333333,-4.25,47.444637298583984,31.653249740600582,1659,33,212,182,0.05434726178646087,0,Background
-56.416666666666664,0.5833333333333335,55.53641891479492,32.15974807739258,2171,78,246,263,0.16499803960323334,0,Background
-56.58333333333333,-2.416666666666666,68.730926513671875,33.224998474121094,2252,45,230,5,0.04384034872055054,0,Background
-61.58333333333333,-7.25,34.22443771362305,33.299251556396484,2462,32,548,83,0.04028536006808281,0,Background
-52.916666666666664,-11.75,81.44264221191406,34.78824996948242,1783,2,448,306,0.01325566507875919,0,Background
-64.75,-4.25,27.274213790893555,32,2283,93,467,85,0.0091124214231967891,0,Background
-52.416666666666664,-12.416666666666664,92.4787139892578,34.568748474121094,1646,2,402,334,0.01662560366094112,0,Background
-57.08333333333333,-6.416666666666666,39.19768142700195,33.1192512512207,2254,30,309,257,0.11049187183380128,0,Background
-52.25,-5.583333333333332,34.39573669433594,32.350502014160156,1847,25,309,224,0.1345624178647995,0,Background
-62.916666666666664,1.25,45.95613479614258,32.27975082397461,2023,92,334,101,0.02141428738832473,0,Background
-67.08333333333333,-4.083333333333332,32.58258056640625,31.69250106811523,2701,122,585,88,0.01282405294477939,0,Background
-51.75,-5.083333333333332,37.48152923583984,31.99099922180176,1784,24,236,194,0.06865078210830688,0,Background
-61.58333333333333,-6.416666666666666,32.516754150390625,33.17399978637695,2490,49,531,70,0.00747187528759241,0,Background
-53.416666666666664,-1.083333333333333,61.81981658935547,31.585250854492188,1985,35,134,198,0.3793074488639831,0,Background
-55.25,-3.416666666666666,60.914085388183594,32.186500549316406,1857,40,204,32,0.09742039442062378,0,Background
-67.41666666666666,-8.75,67.94576263427734,32.07225036621094,2075,23,522,130,0.0355580672621727,0,Background
-61.416666666666664,1.5833333333333337,55.57380676269531,33.028499603271484,1899,63,302,54,0.02507730759680271,0,Background
-61.916666666666664,-1.583333333333333,30.417015075683594,31.45299911499023,2404,127,453,50,0.01819438114762306,0,Background
-55.58333333333333,-0.583333333333333,61.071292877197266,31.690250396728516,2443,102,334,307,0.05821256712079048,0,Background
-64.58333333333333,-5.25,27.606781005859375,32.270748138427734,2512,82,546,81,0.01202687714248895,0,Background
-44.916666666666664,-3.083333333333333,48.02264404296875,33.11375045776367,1817,25,149,8,0.03268938139081001,0,Background
-56.08333333333333,0.08333333333333393,57.780616760253906,32.26250076293945,2370,95,303,223,0.05961497873067856,0,Background
-51.08333333333333,-8.916666666666666,38.15704345703125,33.38100051879883,1947,8,317,437,0.1352410465478897,0,Background
-66.58333333333333,-6.75,40.687862396240234,32.08449935913086,2556,55,567,106,0.02822486869990825,0,Background
-62.25,-12.25,70.0498046875,32.8177490234375,1614,7,398,318,0.31925833225250244,0,Background
-56.75,-10.416666666666666,45.399715423583984,34.28850173950195,2119,5,297,332,0.08669465780258179,0,Background
-60.58333333333333,-4.583333333333332,37.51360702514648,32.436500549316406,2358,81,437,42,0.00747469393536448,0,Background
-62.25,-9.25,43.84613037109375,32.75849914550781,2319,17,558,164,0.04819443076848984,0,Background
-60.08333333333333,-9.083333333333332,38.698486328125,33.55849838256836,2105,9,269,143,0.0650232583284378,0,Background
-56.58333333333333,-10.25,48.97706985473633,35.02775192260742,2148,6,307,301,0.10732029378414154,0,Background
-69.75,-8.916666666666666,73.90922546386719,31.030000686645508,2203,39,740,235,0.04179295152425766,0,Background
-63.58333333333333,0.75,41.32465744018555,32.400001525878906,2375,114,429,71,0.47865068912506104,0,Background
-60.25,-7.916666666666666,33.98484420776367,33.6047477722168,2240,18,335,98,0.01830117031931877,0,Background
-50.75,-4.25,44.571983337402344,31.827749252319336,1897,28,186,157,0.0802229642868042,0,Background
-64.08333333333333,-4.916666666666666,27.179229736328125,32.265750885009766,2504,77,558,62,0.01959245651960373,0,Background
-57.08333333333333,-4.583333333333332,53.24287414550781,32.529998779296875,2310,73,381,125,0.086361363530159,0,Background
-62.416666666666664,-5.083333333333332,27.723308563232425,32.415252685546875,2387,78,467,50,0.04007896035909653,0,Background
-58.916666666666664,-9.083333333333332,38.278358459472656,34.166500091552734,1964,7,258,166,0.11956342309713364,0,Background
-63.58333333333333,-7.416666666666666,39.18059921264648,32.98125076293945,2269,26,334,84,0.00680108135566115,0,Background
-48.58333333333333,-4.25,45.21590423583984,32.56074905395508,1903,29,140,143,0.05393498763442039,0,Background
-65.58333333333333,-3.916666666666666,28.28743553161621,32.0004997253418,2601,118,542,86,0.01542482990771532,0,Background
-67.58333333333333,-3.916666666666666,34.19818878173828,31.618000030517575,2693,128,586,71,0.01025644782930612,0,Background
-65.08333333333333,-1.25,30.644365310668945,31.800249099731445,2601,157,535,62,0.00782430171966552,0,Background
-53.25,-11.75,82.3083267211914,34.88275146484375,1838,2,460,316,0.00682424055412411,0,Background
-55.75,2.0833333333333335,59.42581558227539,32.43724822998047,1839,43,157,417,0.35867050290107727,0,Background
-69.41666666666666,-10.25,82.472747802734375,31.427749633789063,1752,24,595,236,0.06172247976064682,0,Background
-54.75,-10.416666666666666,46.8190803527832,35.886749267578125,2172,4,327,290,0.04595587030053139,0,Background
-49.916666666666664,-0.4166666666666661,67.55684661865234,32.424251556396484,2659,37,141,16,0.01876711472868919,0,Background
-64.08333333333333,-2.916666666666666,24.59752082824707,31.732749938964844,2720,137,642,59,0.00699523463845253,0,Background
-44.08333333333333,-3.25,59.79512405395508,33.5364990234375,1970,25,82,39,0.04341516271233559,0,Background
-46.25,-3.75,46.52976608276367,32.02375030517578,1636,26,239,98,0.13737046718597412,0,Background
-51.08333333333333,1.416666666666667,75.4234390258789,32.5724983215332,2424,32,121,67,0.15217643976211548,0,Background
-64.08333333333333,-11.583333333333332,65.56440734863281,33.15549850463867,1612,12,384,204,0.0311402752995491,0,Background
-53.416666666666664,-13.416666666666664,116.52947998046876,33.25899887084961,1648,2,641,375,0.03727640956640243,0,Background
-58.75,-8.25,34.71872329711914,33.81425094604492,2046,10,290,219,0.08464974910020828,0,Background
-59.25,-2.75,52.70362854003906,32.274749755859375,2325,92,387,55,0.05016972869634628,0,Background
-52.08333333333333,2.0833333333333335,64.48747253417969,32.15824890136719,2525,55,200,182,0.02149496413767337,0,Background
-51.916666666666664,-10.583333333333332,55.00586700439453,35.35725021362305,1895,4,498,243,0.1260754019021988,0,Background
-63.416666666666664,-11.083333333333332,56.324928283691406,32.362998962402344,1751,12,411,315,0.2788093686103821,0,Background
