lon,lat,GLM,GAM,RF,BRT,consenso_media,incerteza_sd
-61.41666666666667,3.2500000000000027,0.1229519248008728,0.22845637798309326,0.12733174860477448,0.10936031490564346,0.147025091573596,0.054824066866986106
-61.25,3.2500000000000027,0.07661941647529602,0.12348703294992447,0.19497856497764587,0.09486188739538193,0.12248672544956207,0.05203527368789112
-61.083333333333336,3.2500000000000027,0.056134387850761414,0.09845905005931854,0.1414349228143692,0.061234474182128906,0.08931570872664452,0.039537193276121985
-60.91666666666667,3.2500000000000027,0.047228943556547165,0.06898272782564163,0.10303333401679993,0.056993428617715836,0.06905960850417614,0.024333725327577032
-60.75,3.2500000000000027,0.03755887970328331,0.05143612250685692,0.09447222203016281,0.045426689088344574,0.0572234783321619,0.025474320862560084
-60.583333333333336,3.2500000000000027,0.027270682156085968,0.04178890213370323,0.11782261729240417,0.06600460410118103,0.0632217014208436,0.03975275769385601
-60.41666666666667,3.2500000000000027,0.03718005120754242,0.03798578679561615,0.12548016011714935,0.06880290061235428,0.06736222468316555,0.041447592068841625
-60.25,3.2500000000000027,0.030110351741313934,0.032067619264125824,0.10186031460762024,0.07929152250289917,0.06083245202898979,0.035568177915136175
-60.083333333333336,3.2500000000000027,0.01044545043259859,0.02224385365843773,0.09350277483463287,0.03738921880722046,0.04089532443322241,0.03676460618182501
-52.083333333333336,3.2500000000000027,0.49703511595726013,0.47755807638168335,0.3861333429813385,0.33648595213890076,0.4243031218647957,0.07592720299501952
-51.91666666666667,3.2500000000000027,0.47846290469169617,0.5142205953598022,0.4811992049217224,0.3487432599067688,0.4556564912199974,0.07310439120924772
-51.75,3.2500000000000027,0.5623311400413513,0.550366222858429,0.6314563751220703,0.4687686860561371,0.5532306060194969,0.06669360610523938
-51.583333333333336,3.2500000000000027,0.6468754410743713,0.5986742973327637,0.6037142872810364,0.5369182825088501,0.5965455770492554,0.04525642246660529
-51.41666666666667,3.2500000000000027,0.6711412668228149,0.6175037026405334,0.5902059674263,0.6678450703620911,0.6366740018129349,0.039523859721583995
